     7   -6.063213   -1.855357    1.219689
     6   -5.489693   -1.004087    0.660888
     6   -4.747854    0.005674   -0.003240
     6   -3.332820   -0.023280   -0.016018
     6   -5.459833    1.045995   -0.652736
     6   -2.564788    0.985961   -0.682058
     6   -2.592788   -1.057329    0.642788
     7   -6.008046    1.921485   -1.199406
     1   -3.090376    1.779235   -1.203230
     6   -1.193260    0.963263   -0.683906
     1   -3.138181   -1.819214    1.189704
     6   -1.221668   -1.088053    0.617385
     1   -0.655065    1.735053   -1.225933
     6   -0.462842   -0.095168   -0.069365
     1   -0.704296   -1.868945    1.167359
     6    0.966917   -0.061063    0.017496
     7    1.820283   -1.063435   -0.368071
     7    1.736183    1.021757    0.361922
     6    3.137396   -0.634637   -0.224976
     6    1.428154   -2.339384   -0.978387
     6    3.084547    0.692406    0.230627
     6    1.254379    2.258258    0.993993
     6    4.352855   -1.272978   -0.469336
     6    1.593952   -3.540068   -0.046013
     1    2.041827   -2.463470   -1.877073
     1    0.389574   -2.230103   -1.294929
     1    1.305882   -4.452514   -0.575953
     1    2.628804   -3.653933    0.288283
     1    0.959618   -3.447928    0.838873
     6    4.247060    1.418418    0.487804
     6    1.375910    3.491806    0.098581
     1    0.215831    2.084901    1.278336
     1    1.835839    2.393745    1.912617
     1    0.763941    3.394775   -0.801097
     1    2.408937    3.670402   -0.211512
     1    1.030587    4.371454    0.649338
     1    4.398259   -2.294139   -0.830027
     6    5.515699   -0.541410   -0.225734
     1    4.214059    2.438481    0.852402
     6    5.463645    0.776479    0.253401
     1    6.479956   -1.004753   -0.406306
     1    6.388539    1.310999    0.443046
