     7   -6.064749   -1.424526    1.667266
     6   -5.483722   -0.764773    0.896329
     6   -4.730489    0.014029   -0.016721
     6   -3.312684   -0.048953   -0.026041
     6   -5.423907    0.859400   -0.917833
     6   -2.531149    0.734406   -0.933836
     6   -2.588381   -0.887555    0.878612
     7   -5.954194    1.571730   -1.678523
     1   -3.044553    1.381370   -1.637555
     6   -1.157493    0.681832   -0.935664
     1   -3.143577   -1.469599    1.606680
     6   -1.215289   -0.953625    0.857925
     1   -0.604619    1.288689   -1.648567
     6   -0.450275   -0.203643   -0.076554
     1   -0.704699   -1.581885    1.584121
     6    0.990703   -0.125268    0.031184
     7    1.877442   -1.054639   -0.426863
     7    1.706317    0.963245    0.436826
     6    3.176226   -0.583836   -0.258351
     6    1.508530   -2.341651   -1.030297
     6    3.066892    0.710220    0.277890
     6    1.140429    2.169293    1.059996
     6    4.418443   -1.155762   -0.537216
     6    1.623344   -3.517609   -0.060750
     1    2.158788   -2.482767   -1.899090
     1    0.482714   -2.228855   -1.387210
     1    1.368701   -4.444439   -0.582593
     1    2.637363   -3.617822    0.336819
     1    0.932431   -3.400797    0.777807
     6    4.197694    1.475537    0.567743
     6    1.151831    3.388504    0.138485
     1    0.121725    1.915962    1.356818
     1    1.721546    2.359849    1.968150
     1    0.516049    3.224953   -0.734260
     1    2.161106    3.629055   -0.207181
     1    0.763632    4.254167    0.682541
     1    4.506580   -2.153488   -0.951964
     6    5.545862   -0.387540   -0.255641
     1    4.119808    2.472149    0.986762
     6    5.437424    0.902451    0.292878
     1    6.529729   -0.796104   -0.460806
     1    6.339632    1.466149    0.505753
