     7   -6.062002   -1.266118    1.784142
     6   -5.481131   -0.678105    0.956809
     6   -4.727168    0.014873   -0.021881
     6   -3.308385   -0.052308   -0.025667
     6   -5.417517    0.779281   -0.994297
     6   -2.525365    0.646379   -0.998317
     6   -2.586423   -0.810375    0.948848
     7   -5.944331    1.423686   -1.815826
     1   -3.037474    1.231792   -1.754860
     6   -1.150984    0.590135   -0.995858
     1   -3.143616   -1.328367    1.722362
     6   -1.212425   -0.879752    0.936231
     1   -0.595397    1.133766   -1.756457
     6   -0.448216   -0.214871   -0.059256
     1   -0.702697   -1.446336    1.712324
     6    0.996728   -0.130288    0.037407
     7    1.883555   -1.052798   -0.427689
     7    1.706965    0.956170    0.450229
     6    3.181274   -0.577614   -0.262007
     6    1.513480   -2.347447   -1.015800
     6    3.068075    0.712118    0.284027
     6    1.129074    2.166667    1.054435
     6    4.425368   -1.141904   -0.549664
     6    1.616679   -3.506932   -0.025671
     1    2.168452   -2.503190   -1.878238
     1    0.490193   -2.235449   -1.379820
     1    1.362704   -4.441651   -0.533498
     1    2.627168   -3.603700    0.381729
     1    0.918417   -3.372156    0.804204
     6    4.196253    1.482827    0.571397
     6    1.110069    3.362775    0.103586
     1    0.118103    1.902669    1.368086
     1    1.717473    2.385501    1.951152
     1    0.466286    3.165875   -0.756464
     1    2.111523    3.610752   -0.259457
     1    0.713595    4.235161    0.630590
     1    4.516740   -2.136805   -0.970478
     6    5.549300   -0.369438   -0.268919
     1    4.114700    2.477078    0.995407
     6    5.436775    0.918054    0.286507
     1    6.534476   -0.771472   -0.480541
     1    6.337293    1.485498    0.496507
