     7   -6.065654   -1.542322    1.566620
     6   -5.485520   -0.829642    0.843855
     6   -4.733994    0.012653   -0.012980
     6   -3.316860   -0.043319   -0.024617
     6   -5.431064    0.914016   -0.855589
     6   -2.537676    0.801879   -0.877872
     6   -2.589691   -0.937446    0.823365
     7   -5.965066    1.673344   -1.566347
     1   -3.053327    1.490112   -1.539522
     6   -1.164518    0.756025   -0.880422
     1   -3.143004   -1.567458    1.511870
     6   -1.217124   -0.996771    0.799359
     1   -0.614062    1.407848   -1.554015
     6   -0.452683   -0.181192   -0.080649
     1   -0.705500   -1.667178    1.485760
     6    0.985338   -0.112712    0.027482
     7    1.866111   -1.056808   -0.417302
     7    1.711851    0.975332    0.421203
     6    3.168574   -0.594933   -0.252038
     6    1.492123   -2.337299   -1.030309
     6    3.070356    0.706226    0.268582
     6    1.163559    2.183778    1.054778
     6    4.405583   -1.180918   -0.523145
     6    1.613957   -3.525029   -0.075925
     1    2.136669   -2.470350   -1.904896
     1    0.464408   -2.221344   -1.380558
     1    1.353660   -4.445183   -0.606774
     1    2.631347   -3.631283    0.311196
     1    0.931765   -3.418577    0.770955
     6    4.207775    1.462775    0.553985
     6    1.201429    3.415033    0.149905
     1    0.139033    1.945945    1.344230
     1    1.743075    2.354325    1.968164
     1    0.569508    3.275676   -0.729782
     1    2.216635    3.643186   -0.186375
     1    0.824715    4.279773    0.703500
     1    4.485041   -2.183564   -0.927619
     6    5.540455   -0.420524   -0.247554
     1    4.139034    2.464118    0.963132
     6    5.443248    0.874988    0.288209
     1    6.520585   -0.840624   -0.447274
     1    6.350121    1.432233    0.498274
