     7   -6.056087   -1.149095    1.865195
     6   -5.478077   -0.615232    0.999839
     6   -4.726781    0.013470   -0.022958
     6   -3.307068   -0.049433   -0.022281
     6   -5.418480    0.709443   -1.044230
     6   -2.525986    0.584830   -1.039214
     6   -2.583388   -0.739313    1.000232
     7   -5.945764    1.296531   -1.907528
     1   -3.039671    1.117762   -1.832569
     6   -1.150834    0.532639   -1.033359
     1   -3.139718   -1.209857    1.804115
     6   -1.208506   -0.804296    0.993933
     1   -0.596150    1.027556   -1.827354
     6   -0.447784   -0.200988   -0.041244
     1   -0.697420   -1.319417    1.804371
     6    1.000211   -0.120183    0.039706
     7    1.878750   -1.049806   -0.422704
     7    1.716549    0.960203    0.452783
     6    3.180007   -0.582006   -0.261927
     6    1.497585   -2.348316   -0.996789
     6    3.075870    0.708613    0.283911
     6    1.141561    2.182300    1.036754
     6    4.420215   -1.153649   -0.552816
     6    1.588498   -3.495135    0.008854
     1    2.152319   -2.519816   -1.856271
     1    0.475983   -2.231431   -1.363481
     1    1.326993   -4.434154   -0.487013
     1    2.597247   -3.595568    0.419708
     1    0.889122   -3.342159    0.834669
     6    4.209152    1.474096    0.565981
     6    1.108140    3.354632    0.057393
     1    0.134899    1.921845    1.366806
     1    1.738939    2.422381    1.921788
     1    0.456010    3.132914   -0.790409
     1    2.105003    3.597248   -0.321699
     1    0.713142    4.238166    0.566585
     1    4.504785   -2.149418   -0.972994
     6    5.548792   -0.387198   -0.276235
     1    4.134187    2.469618    0.988325
     6    5.445119    0.902258    0.277505
     1    6.531176   -0.794807   -0.490115
     1    6.349545    1.465106    0.482988
