     7   -6.055380   -1.993570    1.008074
     6   -5.487924   -1.081810    0.547617
     6   -4.754057    0.001606   -0.000169
     6   -3.340368   -0.008969   -0.006320
     6   -5.476540    1.096051   -0.541120
     6   -2.579987    1.071611   -0.560649
     6   -2.590759   -1.098192    0.545363
     7   -6.034425    2.016550   -0.995854
     1   -3.111457    1.906381   -1.005393
     6   -1.209456    1.064505   -0.555714
     1   -3.129825   -1.920475    1.003986
     6   -1.220453   -1.110551    0.527203
     1   -0.682305    1.889073   -1.024300
     6   -0.466065   -0.036146   -0.033581
     1   -0.700956   -1.936880    1.001514
     6    0.960380   -0.023903    0.010904
     7    1.791890   -1.067830   -0.321705
     7    1.759428    1.052253    0.320050
     6    3.119290   -0.661165   -0.199137
     6    1.391622   -2.341038   -0.934588
     6    3.099015    0.682878    0.203619
     6    1.324124    2.312329    0.938473
     6    4.318783   -1.335117   -0.422929
     6    1.546068   -3.544681   -0.003564
     1    2.010556   -2.470575   -1.829199
     1    0.357164   -2.228157   -1.261355
     1    1.250151   -4.453758   -0.535062
     1    2.579814   -3.668265    0.330242
     1    0.915265   -3.450252    0.883742
     6    4.278075    1.390432    0.432115
     6    1.459759    3.525969    0.017688
     1    0.289454    2.174475    1.254113
     1    1.931336    2.450091    1.840018
     1    0.837452    3.425741   -0.874863
     1    2.492716    3.674990   -0.307806
     1    1.140578    4.423973    0.554510
     1    4.340527   -2.369374   -0.746280
     6    5.500059   -0.622561   -0.208310
     1    4.269571    2.424462    0.756543
     6    5.480053    0.712083    0.221317
     1    6.452424   -1.115381   -0.373384
     1    6.417237    1.232127    0.389714
