     7   -6.066335   -1.739737    1.363635
     6   -5.489151   -0.939378    0.737126
     6   -4.742333    0.008837   -0.006623
     6   -3.326470   -0.032354   -0.020528
     6   -5.447401    1.000645   -0.734101
     6   -2.553213    0.917283   -0.763087
     6   -2.592541   -1.017604    0.714472
     7   -5.989188    1.835501   -1.347084
     1   -3.074449    1.673866   -1.340231
     6   -1.181062    0.884347   -0.766264
     1   -3.141805   -1.730455    1.320443
     6   -1.220872   -1.061111    0.687659
     1   -0.636878    1.612759   -1.360782
     6   -0.458991   -0.133774   -0.080083
     1   -0.706169   -1.802710    1.292838
     6    0.973706   -0.084822    0.021590
     7    1.840331   -1.060987   -0.391834
     7    1.723772    1.001385    0.387833
     6    3.150772   -0.617399   -0.237387
     6    1.456295   -2.337179   -1.006498
     6    3.077125    0.698554    0.247766
     6    1.212353    2.223871    1.024373
     6    4.376143   -1.232653   -0.493158
     6    1.608059   -3.535839   -0.069653
     1    2.080760   -2.460999   -1.897423
     1    0.421029   -2.224946   -1.333901
     1    1.331221   -4.449869   -0.602786
     1    2.637097   -3.646646    0.283493
     1    0.955823   -3.441693    0.801834
     6    4.228510    1.437759    0.519319
     6    1.306863    3.462685    0.133420
     1    0.176794    2.023835    1.302418
     1    1.787374    2.367546    1.945609
     1    0.690924    3.355740   -0.762187
     1    2.334910    3.662234   -0.180691
     1    0.947144    4.333325    0.689183
     1    4.436911   -2.245754   -0.873950
     6    5.526638   -0.488242   -0.234043
     1    4.179517    2.449448    0.904962
     6    5.454016    0.819625    0.271461
     1    6.498256   -0.932477   -0.422921
     1    6.370807    1.364146    0.471676
