     7   -6.058477   -1.945640    1.087986
     6   -5.488812   -1.054753    0.590669
     6   -4.752012    0.003116   -0.000877
     6   -3.337787   -0.014322   -0.010402
     6   -5.470626    1.079243   -0.581769
     6   -2.574642    1.041526   -0.606669
     6   -2.591749   -1.084842    0.580729
     7   -6.025030    1.984499   -1.070321
     1   -3.104042    1.862279   -1.079128
     6   -1.203702    1.028604   -0.605197
     1   -3.133171   -1.885959    1.072803
     6   -1.221134   -1.103991    0.558898
     1   -0.672294    1.835043   -1.100522
     6   -0.465194   -0.058344   -0.050526
     1   -0.702085   -1.914996    1.060377
     6    0.962431   -0.038008    0.013487
     7    1.802347   -1.065876   -0.341339
     7    1.750231    1.040656    0.336684
     6    3.125873   -0.651135   -0.210251
     6    1.404239   -2.340688   -0.951122
     6    3.093268    0.686315    0.214274
     6    1.296997    2.291740    0.960633
     6    4.331481   -1.311591   -0.442516
     6    1.566816   -3.542605   -0.019387
     1    2.018306   -2.468320   -1.849253
     1    0.367039   -2.230090   -1.270535
     1    1.272324   -4.453386   -0.548714
     1    2.602201   -3.661963    0.311011
     1    0.937827   -3.448815    0.869230
     6    4.266175    1.400457    0.454934
     6    1.431457    3.514043    0.051385
     1    0.259512    2.141164    1.261011
     1    1.891869    2.427093    1.870726
     1    0.816027    3.416773   -0.846127
     1    2.465687    3.674003   -0.264723
     1    1.101221    4.404732    0.593640
     1    4.362130   -2.340668   -0.781426
     6    5.505884   -0.592092   -0.215803
     1    4.248441    2.428927    0.796201
     6    5.473762    0.735877    0.234476
     1    6.462808   -1.073740   -0.387322
     1    6.406349    1.261158    0.411883
